date,xroll_kappa,xroll_kappa_se,xroll_theta,xroll_theta_se,xroll_sigma,xroll_sigma_se
1999-01-14,0.105422501000263,0.01877617186592216,1.37626702154547,0.24838432580079068,0.045508610098702296,0.0003540709032388238
1999-01-15,0.107478793477548,0.018537188646742876,1.37293124275869,0.2410802421890184,0.045525203795809344,0.00035450539854774176
1999-01-19,0.107031015820121,0.018609377244055032,1.37333143585465,0.24285095180773044,0.045544009999457856,0.00035507343409295592
1999-01-20,0.106793344837539,0.018640846454146964,1.37429302207643,0.24372753245518316,0.045560625184669176,0.00035540688504084456
1999-01-21,0.106067934000415,0.01868347944709054,1.3744631886583,0.24587576906439308,0.045578521115433712,0.00035568150188481376
1999-01-22,0.105663208174372,0.018699085885072692,1.37479525533149,0.24689257946184848,0.045602793200085488,0.00035599650812047076
1999-01-25,0.105649010033565,0.0186884474276223,1.3755340608814698,0.24667323068215736,0.045622102284777336,0.00035621749995795544
1999-01-26,0.106797108551079,0.018657720555959784,1.37643554636775,0.24335038775281416,0.045637054624625432,0.00035629173688816564
1999-01-27,0.105842881660334,0.018519351043377868,1.37725831360425,0.24396062907961048,0.045650057295676664,0.00035633728823767276
1999-01-28,0.105813948556246,0.018681817957541164,1.3771412647360902,0.24633160008932836,0.045656941670587624,0.00035635138816605504
1999-01-29,0.106871337492672,0.018819250251668604,1.37816351463265,0.24570819636445016,0.045663135599649632,0.00035633199707262732
1999-02-01,0.106791345540922,0.018856785147140348,1.37812024267467,0.24637346847723628,0.045670996309597424,0.0003563196180718596
1999-02-02,0.107685671232198,0.018790135339264892,1.37805072694492,0.24307555843718816,0.045678998384983664,0.00035632265169618768
1999-02-03,0.108252652616513,0.018600972191716828,1.37799931978019,0.23896301579603076,0.045686187177796312,0.00035629550193391688
1999-02-04,0.107963137098378,0.018504429457167212,1.37721588354102,0.23825289083969628,0.045692834336081952,0.00035626310521753352
1999-02-05,0.107790300589278,0.018448198185590412,1.3771193769777502,0.23788182664817788,0.045698472634606896,0.0003562442902989794
1999-02-08,0.107662676239332,0.01839334719675182,1.37733646258252,0.23724915985378848,0.045702815482878096,0.00035621268203986336
1999-02-09,0.107044119946859,0.01849777709514634,1.37681926184994,0.24019440930892884,0.045704592984969336,0.00035620102248347472
1999-02-10,0.104893959708846,0.019203346716209896,1.3770032107544,0.25524790886975428,0.045701512061041848,0.00035621786925051168
1999-02-11,0.108225712699694,0.018945083840384084,1.37935272845275,0.24357232882659052,0.045686237570165824,0.00035614536788113256
1999-02-12,0.109173826789081,0.018619545544305008,1.37873629800623,0.2368769103789256,0.04568303041796436,0.00035611610115534876
1999-02-16,0.104014367265506,0.019799057453577468,1.37850724037819,0.26631947975229992,0.0456825708487998,0.00035611003629289148
1999-02-17,0.105519083841501,0.020029317542399724,1.3788988918282402,0.26530784309954264,0.045674543279215392,0.00035597148012580744
1999-02-18,0.108156288180169,0.019687820663222188,1.37925681928903,0.25368634792132132,0.045666552166646264,0.00035588061553951492
1999-02-19,0.108410337930547,0.019191454812773508,1.37913815124308,0.2466853357595598,0.045657499334059416,0.00035583897734037092
1999-02-22,0.109305696460847,0.018722264364262796,1.38136254619772,0.23815989037820316,0.045647748955993568,0.00035586370231632036
1999-02-23,0.10939761339518,0.018578917580643276,1.38215806799764,0.23595889039488908,0.045650261603197416,0.0003558831149608666
1999-02-24,0.109210505117917,0.018512089642957776,1.38291924066071,0.23545639362872652,0.04565382928835168,0.0003558877122028742
1999-02-25,0.108775271913801,0.018620045483570064,1.38350133772252,0.23789309895242132,0.04565645383240076,0.00035588128639609668
1999-02-26,0.107798257234917,0.018664737190478584,1.38419650944998,0.24090996076404592,0.04565745252356596,0.0003558740677062854
1999-03-01,0.116415942694558,0.018797091710308996,1.3857139637869,0.22482472311274788,0.045651637039191472,0.00035588516377511896
1999-03-02,0.113618279702834,0.018442004699438628,1.3847332072307,0.22574152319768616,0.0455764607886722,0.00034886750226252652
1999-03-03,0.112804452650941,0.018657834167263024,1.38441830085961,0.23005412816862484,0.04554885687549228,0.00034824894566344128
1999-03-04,0.111213576849283,0.01859705140394346,1.38487744600688,0.23249973841093684,0.045523432100282344,0.00034797730080450768
1999-03-05,0.108259909904598,0.018516378745733584,1.38464138764288,0.23786302296910152,0.045519974986087688,0.00034801508001953248
1999-03-08,0.108125784021265,0.018568316067352156,1.38424480132406,0.23897508150675768,0.04552044583007096,0.00034801698394223788
1999-03-09,0.108564182902512,0.01852660804456946,1.38500410816771,0.23750624013513256,0.045523368673388224,0.00034799898353033148
1999-03-10,0.10921451355812,0.018347521913034076,1.3866501463761,0.23394703844328284,0.04551908617460772,0.00034801152283208992
1999-03-11,0.109262860073481,0.018397713163443336,1.38733335917874,0.23468398407118964,0.045509502581746064,0.00034802950293439512
1999-03-12,0.108213003497401,0.018389611232776264,1.38657130628133,0.23690562195786648,0.045506163425436872,0.00034807658667995864
1999-03-15,0.107588629414381,0.018447596161449096,1.38576834409446,0.2392821705408322,0.045500600870973168,0.00034816166684583764
1999-03-16,0.107494703211489,0.018347644740430308,1.38698001782194,0.23819916747298648,0.04548790093735148,0.00034828960151395812
1999-03-17,0.107855905582561,0.018417881304361096,1.38676051215383,0.23827359751008792,0.04547551446547596,0.00034845376801349884
1999-03-18,0.107448381981466,0.018449310636985452,1.38747868835268,0.239342264733658,0.045467434251172432,0.00034865249448370988
1999-03-19,0.107412729023254,0.0183897643487832,1.38742621745374,0.2386459389706208,0.045458932304245552,0.00034879251191014884
1999-03-22,0.107547335899126,0.018346138714381424,1.38714923122028,0.23791038154782852,0.045449780720157192,0.00034895834396551856
1999-03-23,0.108256368228399,0.018396356633107456,1.38562206362026,0.23697999523770692,0.045440659928172464,0.00034909697481959932
1999-03-24,0.108217962255246,0.01838780466193864,1.38563321857087,0.23696753081512264,0.045439096342907392,0.00034911640110692968
1999-03-25,0.107608662125949,0.0184183753895597,1.38720456662759,0.23873198334438592,0.045434041495411208,0.00034919403767277656
1999-03-26,0.107079997184476,0.018418169226132832,1.38767670244261,0.24004636963786672,0.045435020309710848,0.00034918343084173652
1999-03-29,0.106883004478447,0.018363473380320632,1.38848602212127,0.23978943037262136,0.045432262790373216,0.00034921797876766768
1999-03-30,0.105975417034244,0.0183169913806087,1.38875869772003,0.2412687075436636,0.045421182983557472,0.0003492834204130478
1999-03-31,0.107072687030976,0.018257156834791312,1.38987440572154,0.23798413924108304,0.045402017033503728,0.0003491730113611594
1999-04-01,0.106008083012676,0.018273513143347636,1.39047216831221,0.24063749682797276,0.045367536677832296,0.0003484189199390224
1999-04-05,0.104076061465739,0.018240773912060636,1.39104124318903,0.2445924219165128,0.045350360433512888,0.00034839187869890328
1999-04-06,0.10446848742758,0.018248289501296564,1.39009783066848,0.24381378361068588,0.04533295268652584,0.00034841846223754936
1999-04-07,0.104939707814418,0.01823975160304644,1.3893847371655398,0.24261095880057832,0.045315606562997104,0.0003485049130478736
1999-04-08,0.104894489858931,0.018278065461158552,1.38955268679892,0.24302510299132256,0.045296929890678104,0.00034864103052714616
1999-04-09,0.104582592424405,0.018245599929530456,1.38971722060347,0.24338052536290088,0.045288747904798544,0.0003488583566161292
1999-04-12,0.10384673590937,0.017878550469541184,1.38982563037879,0.24133861898298924,0.04528213782256176,0.00034902744543904064
1999-04-13,0.104376537277134,0.018308961973973,1.38929520961257,0.24519950139661124,0.045265042206657944,0.00034922947501113184
1999-04-14,0.106050940782517,0.018298934809309472,1.38682436059621,0.2412600881495368,0.045259295988731552,0.00034935373300919112
1999-04-15,0.106784128347446,0.018327229477907644,1.38687668373639,0.23976532749448624,0.045252938445219968,0.00034937387209239492
1999-04-16,0.106840901934428,0.018292701646302296,1.38692830831106,0.23912501821128416,0.04525488980085808,0.00034933727982975628
1999-04-19,0.10633503084659,0.018333351784314636,1.38596942769918,0.2406471715190782,0.045257314062583792,0.00034929266219876188
1999-04-20,0.106357205350082,0.018273218984435472,1.3868983874057602,0.23991718324068656,0.045265762580275416,0.00034921722937813848
1999-04-21,0.105917678864369,0.018228157303420752,1.38827418304671,0.2405411053171528,0.045271214959925976,0.00034916666835820936
1999-04-22,0.105152724665854,0.018176583275837252,1.38908452683824,0.24183750748871988,0.045275106675179144,0.00034915254469445
1999-04-23,0.106681524006341,0.018292696836498092,1.3900947003308,0.23963844227169104,0.04527332568607648,0.00034915792583129992
1999-04-26,0.106457681781554,0.01822425003577876,1.38831502098631,0.23892799002295552,0.045265006384010304,0.00034914491784418852
1999-04-27,0.106330092752584,0.018232927332443636,1.38856862009953,0.2393920575828072,0.045253231764855328,0.00034911169775404592
1999-04-28,0.106057726501529,0.01824485885203256,1.38818486969698,0.2402992876567018,0.045242296105252544,0.00034912552437372
1999-04-29,0.106077715742047,0.01827667628631614,1.38672461584192,0.24050911467673788,0.04524188301955752,0.00034913146908099872
1999-04-30,0.105802109965268,0.018208524363085192,1.38793605450602,0.24029239725374216,0.04523196661906528,0.00034916229896441316
1999-05-03,0.106004781339514,0.018139950622040148,1.3867457810548,0.23882837339818812,0.045221175039635984,0.00034925078931346188
1999-05-04,0.106485520713541,0.018175117097586004,1.38457507273124,0.23818407003807336,0.04521177359880912,0.00034932482153209912
1999-05-05,0.107064495989897,0.01828480549967852,1.38395249978441,0.23808278202614064,0.04520485596777596,0.00034936638309851292
1999-05-06,0.105069860014361,0.018229446748987592,1.38395091765212,0.24198708176922544,0.045203727402261792,0.00034938103007515972
1999-05-07,0.105972782395459,0.018260478518567412,1.38506590451593,0.24023773618961008,0.04520605081690788,0.00034937098089042456
1999-05-10,0.106029145770833,0.018277944856180068,1.38333705110951,0.24022249355132324,0.045214317949217704,0.00034932750678507872
1999-05-11,0.105734813559162,0.018240713016940964,1.38453919962902,0.24043410448615816,0.045217490403613184,0.00034932576319253956
1999-05-12,0.105456047409313,0.018245760793190888,1.38466741683327,0.24101898690435192,0.04521959165665724,0.000349319727468952
1999-05-13,0.105750832696919,0.01827517474181308,1.38490438845287,0.24062756596608652,0.045221959380433664,0.00034929317763201464
1999-05-14,0.105121767090971,0.018252290024341476,1.38479973929529,0.24182048482713624,0.045222868793090584,0.00034928683122177704
1999-05-17,0.104721724909267,0.018267892135936632,1.38406766410199,0.24280069786072656,0.045224557428571416,0.0003492859962481016
1999-05-18,0.104974629119353,0.018126478672917252,1.3852959057117,0.24043116069089636,0.04522476789547024,0.00034928512704906132
1999-05-19,0.106095835824471,0.018158867442306924,1.38687850882531,0.23843987915074156,0.045210013267753608,0.00034918800008786544
1999-05-20,0.105270582822695,0.018097427082597324,1.38538741496282,0.23956104114261072,0.04521266076226688,0.00034916195694013912
1999-05-21,0.105325487537193,0.018124041076147948,1.3858796588545,0.23970752122467072,0.04520718152473568,0.00034917908639239804
1999-05-24,0.105482450659485,0.01807617100122048,1.3854136673372698,0.23897457803139672,0.045207884668076032,0.00034917226787854596
1999-05-25,0.104475866644102,0.0180515012436869,1.38378584871258,0.24094549545843564,0.045215093945409904,0.00034926133610403832
1999-05-26,0.104982234788397,0.018080203317540176,1.38403023283338,0.24004423189632248,0.045223267466676032,0.00034929340082124368
1999-05-27,0.104814328800244,0.018038992435279988,1.3846604557503802,0.23990003649366536,0.045230704826938096,0.00034930342699674084
1999-05-28,0.105222134325743,0.018046864527063564,1.38495597856993,0.23930212327697112,0.04523053834043932,0.00034930346099938424
1999-06-01,0.105201867902528,0.018048346011739276,1.38532551642616,0.23935414149393904,0.045237218879355216,0.00034935332641880264
1999-06-02,0.105609467587833,0.018093612517938804,1.38546369048432,0.23884407234686324,0.045242573687652752,0.0003493775183090054
1999-06-03,0.105913061169006,0.01814403502357312,1.3856456695602,0.238606576197586,0.045247808520220632,0.00034936049879587424
1999-06-04,0.106117164429292,0.018153781059810888,1.3869054822331698,0.238190580372331,0.045246713035009616,0.00034936857001448192
1999-06-07,0.107020984980576,0.01789037037921938,1.38984251474336,0.23344958467248376,0.045252667825988336,0.00034940138478674144
1999-06-08,0.105368066599273,0.01787748316720315,1.38978143776629,0.23686359058327792,0.045256648113871736,0.00034940387580189776
1999-06-09,0.105555324751503,0.017953462079011156,1.38940259571729,0.23738961078578808,0.045257012197096704,0.00034940291882623712
1999-06-10,0.106198640023009,0.018018438621650432,1.38790396059726,0.23660011427341112,0.045257222682910192,0.0003494017645887938
1999-06-11,0.106311208617573,0.01815693950270446,1.38662869756768,0.23786733863333108,0.045260142860537912,0.0003493776893130242
1999-06-14,0.105397690001251,0.01824639272347194,1.38672134560859,0.24136378114993552,0.045261359780426496,0.00034936534983772556
1999-06-15,0.106338687485058,0.018432872642605568,1.38592620802578,0.24117627190160368,0.045254582529841288,0.00034939476520987636
1999-06-16,0.106606321175474,0.01836328376834318,1.38675680271732,0.23960115076971356,0.045253430109288072,0.00034941984104957428
1999-06-17,0.106818580580268,0.018264807250754164,1.38640252740863,0.23788470032577284,0.045263828308759944,0.00034937939120213272
1999-06-18,0.106457035818961,0.018249887650658156,1.3868631036435798,0.2389027963541276,0.045274242985435928,0.00034929229489626336
1999-06-21,0.105896638368641,0.01797910999455438,1.38745884595025,0.2370627928398986,0.045281566250470312,0.000349215085164953
1999-06-22,0.105492061788401,0.017925847706594902,1.38791288905423,0.23716944082186568,0.045286093425080224,0.00034915379424910496
1999-06-23,0.10520266179984,0.017926749110587538,1.3883609621747698,0.23775153452031468,0.045288518048814496,0.00034911319902886948
1999-06-24,0.106427306011567,0.017926841711832418,1.38766733330839,0.2351363353470466,0.04529096509547556,0.0003490736977722822
1999-06-25,0.105725454639831,0.017926845955424708,1.38843882979658,0.2366693030308972,0.0452915967294844,0.00034906605191921252
1999-06-28,0.106174214328357,0.017902177652353406,1.38836199704167,0.23545840043955708,0.045274256352287384,0.0003487567871164326
1999-06-29,0.106038788976349,0.01788830724038589,1.3889853611587998,0.235680272105645,0.045274532525138232,0.0003487537654529958
1999-06-30,0.105127551215497,0.017875829036801314,1.39047448895644,0.23771036543393968,0.045271515766231936,0.00034879759352090916
1999-07-01,0.104170594399525,0.017867571376547452,1.39124437474547,0.23965733160472376,0.04526647771397904,0.00034884923666940888
1999-07-02,0.102521916821141,0.017803161276616762,1.392635624963,0.24276766745744492,0.045258511112401488,0.00034886906271906744
1999-07-06,0.105251935742916,0.018134333369153852,1.39063590198479,0.241034187146275,0.045249683006817256,0.00034880093126952344
1999-07-07,0.10502228179219,0.017980135820179602,1.39117912652888,0.23944647268015108,0.045235284882249264,0.00034847066213837336
1999-07-08,0.104852265811428,0.017861001255021626,1.39189176201299,0.23828600621307792,0.045222028263504136,0.00034825765848404304
1999-07-09,0.10293412810203,0.01783943241012096,1.39338873391041,0.24232428111381772,0.045208002997241664,0.00034817159565875808
1999-07-12,0.103877988758694,0.017809989010924382,1.39300737566623,0.23993282559784772,0.045205465767297472,0.0003481245502226932
1999-07-13,0.105475419709279,0.01786018112504546,1.39285805103101,0.23670553637776052,0.04519979031387116,0.00034797608375062216
1999-07-14,0.105817602426433,0.017961586738234746,1.39328991769981,0.2373985405387812,0.045180604123909944,0.000347257102156141
1999-07-15,0.10515071407727,0.018077369140484932,1.39436763647427,0.24054483976223524,0.04515882389763424,0.00034656325337664424
1999-07-16,0.10310211767301,0.017969890412058054,1.39486929176165,0.24388039870699912,0.04514075604624176,0.00034615867678865116
1999-07-19,0.103828857887881,0.01787192076386811,1.39328877988907,0.24087206346736028,0.045128802232816168,0.00034588494220470708
1999-07-20,0.106406977026064,0.01790493901147807,1.3931268845715,0.23526000697724904,0.045115842401334896,0.00034538856678168064
1999-07-21,0.106804851410867,0.018003244682875838,1.39322029364562,0.2357310108207402,0.045103658678522384,0.00034469274235666736
1999-07-22,0.106117675242582,0.018050667478465244,1.39242612746654,0.23783326448059232,0.045094826393736152,0.00034425558825571956
1999-07-23,0.105605140620893,0.01811196551183906,1.39208308610633,0.23987640905075432,0.045090843855472672,0.00034407493194784284
1999-07-26,0.103554710756545,0.017867220570235962,1.39050198780489,0.24137825089406864,0.04509220467605756,0.00034412366803244456
1999-07-27,0.102950209842575,0.01779756893139357,1.39445065050867,0.24175564946535176,0.045086519967463136,0.0003438677312157252
1999-07-28,0.102941480634756,0.017861832146098044,1.39322764758991,0.24253670315307076,0.045081762278828328,0.00034368447151197148
1999-07-29,0.101782625683813,0.017892888759985958,1.3922211685394502,0.2457366586963284,0.04507988397523024,0.00034362589793385804
1999-07-30,0.102155642756286,0.017922629161182438,1.39074538685347,0.24514051647692216,0.045081722027501856,0.00034368135921166804
1999-08-02,0.102075644240268,0.017923465297771824,1.38918678468491,0.24532455129136992,0.045085179077818432,0.00034375967823680104
1999-08-03,0.102023417541592,0.017908583145467588,1.3877790220600298,0.24519507342469672,0.045091046093095016,0.00034386713172862648
1999-08-04,0.100610112387878,0.018150802689128304,1.38745929802255,0.25148186582005676,0.045097659470976136,0.00034397443180186496
1999-08-05,0.100858192822798,0.018090225384185024,1.38643639230108,0.24998508727608688,0.045105372148406952,0.00034407070795162304
1999-08-06,0.101172055918204,0.018016843172902452,1.38559682781721,0.24817496819729516,0.04511053868937204,0.00034410811328857348
1999-08-09,0.100661157141043,0.018001778313930042,1.38441086823948,0.24938569314034848,0.045110189868824312,0.00034410430901306244
1999-08-10,0.099717372766136992,0.018090107661767944,1.38342362457995,0.25274419971068672,0.045110493577450904,0.0003441081635140544
1999-08-11,0.103460553952062,0.017901164006970306,1.38445005099839,0.24121777965335532,0.04510958293911404,0.00034410301550314276
1999-08-12,0.103677500573219,0.017742633601144676,1.38415758096449,0.23852957815653928,0.045113931416528696,0.00034414130596792816
1999-08-13,0.105950099969895,0.01787763026771922,1.38520633119494,0.23529117100185812,0.045116379183418144,0.0003441356422354222
1999-08-16,0.105336560400752,0.017878822306552876,1.38515829821946,0.2364485705171318,0.045121141474151288,0.00034419459746621164
1999-08-17,0.104800747377634,0.01793831883104282,1.38644636049787,0.23866200059898048,0.045121444809008496,0.0003441972920649346
1999-08-18,0.104768498175448,0.01787862643748176,1.38575676204993,0.23777064544423556,0.045124006844306616,0.0003442245147944024
1999-08-19,0.104174453453832,0.01783591575567424,1.3855253576967602,0.23849387019297292,0.04512831250433372,0.00034427498234672196
1999-08-20,0.10393996671796,0.017771534092476254,1.38676330159852,0.23828306072010776,0.045131831149371608,0.00034429038063058696
1999-08-23,0.103344442853373,0.01771821029556266,1.38765034391535,0.23908318402358332,0.045134374900311632,0.00034430406950558568
1999-08-24,0.103649767600252,0.017732854047030868,1.38857387035394,0.23860050020090652,0.045134039979535688,0.0003443032250611912
1999-08-25,0.102747813730164,0.017769635616531248,1.39009093888274,0.24147759434478224,0.045127174195920136,0.00034429829487475268
1999-08-26,0.105178901282622,0.018109083153891892,1.39165599968848,0.240553814192686,0.045121041490252488,0.0003442586471496892
1999-08-27,0.104273018170315,0.017525750104145004,1.38975255214555,0.23390769492288744,0.045111882915089024,0.00034417382791158108
1999-08-30,0.104275156638078,0.017463080317453146,1.386211898265,0.23317250457300888,0.045096643638313312,0.00034385060873983436
1999-08-31,0.104223095618048,0.017501323280370362,1.38622387305801,0.23377624023406924,0.045090838822272984,0.0003437340851759588
1999-09-01,0.104257881634628,0.017526425292026062,1.38643276617331,0.23399586061145832,0.04508289799722924,0.00034362616115980628
1999-09-02,0.104438095893326,0.017553294782603604,1.38567774045236,0.2339148327302474,0.04507841013686804,0.00034356000775133172
1999-09-03,0.105247267420709,0.017579415299789648,1.38276189352321,0.23225097578331688,0.045073009505091384,0.0003435145793895468
1999-09-07,0.105407358861384,0.017616638676274128,1.38347699949586,0.23243430847665056,0.045080811679540512,0.00034373021803711748
1999-09-08,0.10495654652319,0.017604439111382986,1.38489685552286,0.23341015681282276,0.045091484277053704,0.00034405965131531404
1999-09-09,0.104853189789538,0.017614881130139874,1.38598966583556,0.23380932890005952,0.045098957868081848,0.0003442422881451918
1999-09-10,0.104702479044702,0.01761391044022936,1.38699142697006,0.23412913641790696,0.045104248914090848,0.00034434213924977688
1999-09-13,0.104853913404848,0.017635524859223508,1.38599022079457,0.23410223318366868,0.045111233427698152,0.00034444564480295004
1999-09-14,0.104687298130032,0.017599336106661554,1.38809787278464,0.23416874233873528,0.045116177866261432,0.000344517489128398
1999-09-15,0.104693476943518,0.017645890900547082,1.38768480035614,0.23480737452024536,0.04512038891233516,0.00034457371265242132
1999-09-16,0.104554982529971,0.017684696983061976,1.38674381257371,0.23559402045582976,0.04512483443774912,0.0003446227173342432
1999-09-17,0.105023966581847,0.017667381840707958,1.38708080931018,0.23420060260771816,0.045128518863311224,0.00034463569846771536
1999-09-20,0.105046562343988,0.017678772443170732,1.3865078183182,0.234217892239078,0.045134188585276304,0.00034466676060120092
1999-09-21,0.104907428238611,0.017684758240728452,1.38628907903933,0.23460670231093716,0.045139143435948776,0.00034470326531261124
1999-09-22,0.104885196261836,0.017740512116832114,1.38661352455949,0.23553415088978936,0.045147092001775304,0.00034473996960203484
1999-09-23,0.103641136788786,0.017752412068940626,1.38585557044908,0.23869451161488324,0.045157194594516576,0.00034476090730184836
1999-09-24,0.10298532378964,0.01778143385961313,1.38636663086896,0.24089343008942784,0.045173980755268472,0.00034490583397513328
1999-09-27,0.104700469375389,0.017473285027364904,1.38139976688397,0.23207895662433772,0.045189159644034544,0.00034489759333591388
1999-09-28,0.10430929400911,0.017527903624233222,1.3819635642696,0.23353494849029732,0.045196903253548632,0.0003449396833667532
1999-09-29,0.103568232992836,0.017537690694216092,1.38263594295609,0.2353346227989532,0.045203067134677792,0.00034495376964415796
1999-09-30,0.103573473208355,0.017528495296269306,1.3840309889834602,0.23523653330402016,0.045206576140966976,0.00034494639604911968
1999-10-01,0.103579189245996,0.017568402177749576,1.38487532748974,0.23583873181803828,0.045208930434099792,0.0003449334660819504
1999-10-04,0.104488377406708,0.01741222216295299,1.38027487409254,0.23161953125030644,0.045211687250289184,0.00034490232771233792
1999-10-05,0.104343277464194,0.017516332535825806,1.38070915771649,0.23311308995432988,0.045211519365806696,0.00034490414251391304
1999-10-06,0.103061692315728,0.017406021138921878,1.38363130449147,0.23479975902831328,0.045207560276468096,0.00034496028702327712
1999-10-07,0.103685738754332,0.017448377349980566,1.3824966436155698,0.23394227811996924,0.045211814975688856,0.00034495179197503
1999-10-08,0.103132449635546,0.017458203500256452,1.38417452821436,0.23521994684917928,0.04521365665352636,0.00034494011678297964
1999-10-11,0.103368949119208,0.017459252890777634,1.38371171827217,0.23467455177357348,0.04522554876444944,0.00034501551028653136
1999-10-12,0.102693025414068,0.01747258763293032,1.38311849121148,0.23676302199216708,0.045237260622257416,0.0003450999960544428
1999-10-13,0.102747494860132,0.017523278975341364,1.38346512081931,0.2372613629970296,0.045253859836960816,0.00034537630922832628
1999-10-14,0.103334144580899,0.01758104243920541,1.38413538926609,0.2366884914701104,0.045277943858499464,0.00034587794580416868
1999-10-15,0.103033082064575,0.017563169697238808,1.38451860930802,0.23702108058037256,0.045302170248738384,0.00034637187737143792
1999-10-18,0.103727430123417,0.017550104299683928,1.38523105824736,0.23513099646567932,0.045328070715120704,0.00034696276034112988
1999-10-19,0.10425907397545,0.017127633920466266,1.388066657752,0.22793826144366284,0.045348251844151416,0.00034730808063686916
1999-10-20,0.10521977401642,0.017340234854309122,1.3893210618504702,0.22902913496419404,0.04536311021981756,0.000347481894018267
1999-10-21,0.106212079355712,0.017421087532557254,1.39002146905326,0.22819151492466852,0.04538050930933224,0.00034775025210548424
1999-10-22,0.105534830867187,0.01751915243996608,1.38982734521601,0.23093283475467512,0.045392756572394904,0.00034783780026344604
1999-10-25,0.106181796791941,0.017588170877984078,1.38820867920217,0.2303795842245732,0.045412906926684824,0.00034808229466448016
1999-10-26,0.106432396699163,0.017621873982800626,1.38764229281012,0.23038213202191556,0.045434192969537008,0.00034832863136005888
1999-10-27,0.106352932784051,0.017656836422285886,1.38773834334384,0.23124886162686952,0.045453615738495096,0.00034844175922009144
1999-10-28,0.105682719898773,0.017603650677604812,1.38892994997593,0.23217120311706432,0.045468579157632304,0.00034838878173128308
1999-10-29,0.105707013969882,0.0176375482939456,1.3898024770503,0.23290936726685104,0.045489707658227424,0.00034853115443318164
1999-11-01,0.10539624043917,0.017603445539068654,1.38921252860128,0.23315567183441656,0.045510130826918632,0.00034851353527690884
1999-11-02,0.107324275112337,0.017640378638754342,1.3854084271048702,0.22879583381863088,0.045528115447645256,0.00034850157415620496
1999-11-03,0.105414074796503,0.017460473407918506,1.38632447373522,0.23068404509714216,0.045536851042825392,0.00034857550172051616
1999-11-04,0.105765219763438,0.017507082215526108,1.38620452709054,0.2305867369088626,0.045542619246581616,0.00034860531836227676
1999-11-05,0.107927344837976,0.017553699321941008,1.38271505432138,0.22608535462700556,0.045547372911260504,0.0003485953422518388
1999-11-08,0.106750746394141,0.017547624382361158,1.38389381227157,0.22860623265376524,0.045550397206337104,0.00034859790139790448
1999-11-09,0.105849275427443,0.017531249231803894,1.38471144490629,0.230510130328893,0.04555355684798704,0.00034858838405266868
1999-11-10,0.105813693122002,0.017602233390985656,1.38554988065243,0.23144063159304708,0.045556877568292176,0.00034856252744466984
1999-11-11,0.10531858943647,0.017612367571879332,1.38681691436937,0.2327302201009482,0.045556500591410832,0.00034856547454470872
1999-11-12,0.105315829771096,0.01766060929479345,1.38770908736721,0.23347170472112276,0.045555956535048384,0.00034857314528461752
1999-11-15,0.105907617648234,0.017640708778473388,1.38526559331155,0.23184144233688028,0.045557262085606104,0.000348551071923106
1999-11-16,0.104696096016316,0.017596750176911414,1.38669338996622,0.23396873181636436,0.045556159413203696,0.0003485698159232694
1999-11-17,0.103558733611319,0.017588673785484066,1.3872545370121102,0.23676960140309416,0.045557996297347416,0.00034855187948375464
1999-11-18,0.103475934253677,0.01762178521337135,1.38873125582025,0.23732622937814612,0.045557479828489184,0.000348559139518114
1999-11-19,0.103283493773569,0.017582804427467416,1.39020885447577,0.23716500236386324,0.04555470471356076,0.0003485861105377998
1999-11-22,0.104074672374055,0.01752242406202303,1.39078028501612,0.23465603852349808,0.045552865727630472,0.00034860363777939924
1999-11-23,0.10520240800984,0.017477670524047122,1.39107842009471,0.23165207151637912,0.045550453243477128,0.00034862558317449972
1999-11-24,0.104563354226693,0.017527323328475366,1.39139001034811,0.2338990954207846,0.045548977743500328,0.00034864550161162288
1999-11-26,0.106083078406756,0.017484725002374648,1.39052865297662,0.22998812650156832,0.045549438215536768,0.00034863983363691496
1999-11-29,0.106617475754441,0.017492785703773206,1.39070891141147,0.22894084318565556,0.045555390235817488,0.00034861753760350748
1999-11-30,0.105535350292782,0.017443267456345228,1.38970500662845,0.23086131811363376,0.045563803812880168,0.0003485866788520122
1999-12-01,0.105983136536815,0.017425436168982626,1.39165970687479,0.22988657410950368,0.04556750729932224,0.00034856809801893288
1999-12-02,0.10634011278385,0.017308404046006236,1.3912644414578,0.22713010519034744,0.045570668267759736,0.00034856313342535868
1999-12-03,0.107505318718856,0.017263391904740026,1.39348468250899,0.22384834629129792,0.04556456369804368,0.000348559717347077
1999-12-06,0.110225505830168,0.017388645724232724,1.39393783866217,0.2198505335665532,0.04556696934949092,0.000348583795545748
1999-12-07,0.116152672315641,0.018085437613128296,1.39560614952968,0.2175370145652832,0.045569408764069264,0.00034860694618882716
1999-12-08,0.113618561688265,0.01792976810228382,1.39464955074492,0.22033875530309636,0.045572412197362872,0.00034861920527272796
1999-12-09,0.110779124005057,0.017812000730567424,1.39326503651345,0.22458769759187408,0.045575161720044584,0.00034861645542612076
1999-12-10,0.109702334866681,0.018025888120226836,1.39233136551139,0.2298106445609818,0.045574379636201672,0.00034861687256848788
1999-12-13,0.110196113888226,0.018025428334873028,1.39278245698165,0.22874480253249332,0.045573766586651032,0.00034861991613590436
1999-12-14,0.111163630317849,0.018041481659335928,1.39306285589772,0.22697718035685328,0.045572479183583568,0.0003486258416725932
