date,xroll_kappa,xroll_kappa_se,xroll_theta,xroll_theta_se,xroll_sigma,xroll_sigma_se
1997-11-14,0.110562919818112,0.020848592432319896,1.5877030041847,0.30200153545774816,0.040697620111676832,0.0002478970702751502
1997-11-17,0.112082206099993,0.020827349154993272,1.58796939247501,0.29737533782426972,0.04071230518306152,0.00024821740544812484
1997-11-18,0.111022613189986,0.02046112412041534,1.5880985945205902,0.29458396466468544,0.040725356285928552,0.00024836368905456844
1997-11-19,0.112575957392981,0.020316905347012472,1.58806602405706,0.28818837754991948,0.04073060828797412,0.00024844197198826228
1997-11-20,0.115121179832542,0.020282954712326044,1.5884882275981,0.28126506832024944,0.040739865868306848,0.00024841286875311056
1997-11-21,0.114819279346515,0.019974411081797028,1.58845345164945,0.27768069382529152,0.04074731999569904,0.00024841835933599752
1997-11-24,0.115070451445835,0.021493369050599564,1.58682827209992,0.29817087748127612,0.040755895650016232,0.00024840218219861996
1997-11-25,0.115528530378688,0.021107486282611616,1.58762697849782,0.29187581185694716,0.040768493453748016,0.00024860751871448788
1997-11-26,0.113886598622924,0.020322466916836952,1.58750734398135,0.28494379800273016,0.040758757067209968,0.00024811519129459756
1997-11-28,0.11463307402944,0.020264099171843684,1.58742210367503,0.28231678320962424,0.040746126139680672,0.00024761518980296568
1997-12-01,0.115095589523495,0.020193177727853096,1.5875114798013298,0.280192100265593,0.040753913464593248,0.00024753921790314644
1997-12-02,0.111348147090521,0.020152168844837972,1.58867525709648,0.28883149634994472,0.040753156986362368,0.00024753625257734896
1997-12-03,0.113457879204293,0.020306305693977268,1.58863660640213,0.28562665348054344,0.040738313050951112,0.0002472227934580558
1997-12-04,0.115399807327643,0.020073052702696016,1.58812545096253,0.27770322452411784,0.040734543993863456,0.00024719588800869032
1997-12-05,0.116281751747252,0.02019810412611104,1.58813706381793,0.27724781697310008,0.040730907160055296,0.00024720886302158036
1997-12-08,0.117391530865611,0.02008567945650794,1.58771046186546,0.27321155786834452,0.040736783116266576,0.00024710037393681396
1997-12-09,0.116819996350321,0.019481870639142208,1.58794407732182,0.26670840475408032,0.04074060733042764,0.00024701306531771748
1997-12-10,0.118534488263439,0.019857701854380976,1.58726089721819,0.26776989801277996,0.040730314518940232,0.00024699015728810604
1997-12-11,0.121944054033468,0.01888357884992906,1.58535448706917,0.24823797840819988,0.040736431251778464,0.00024682975113885712
1997-12-12,0.122777515269988,0.019569888102287268,1.5850369369114098,0.25515039543544356,0.040740628236085664,0.00024685630679225056
1997-12-15,0.121247546651431,0.02008492790590986,1.5855733558646,0.26477815858168492,0.040749766302822088,0.00024671701130464064
1997-12-16,0.122665452908565,0.02020892160644134,1.5856811563276,0.26319865703055056,0.04075084926350768,0.00024670685684401892
1997-12-17,0.123664501969733,0.020289268249751328,1.5853488054651498,0.26200842075389064,0.040756280196302896,0.00024660822820345932
1997-12-18,0.123087787125521,0.020817051696510484,1.5853083565461402,0.26970549342658412,0.040758229550066584,0.00024657538124008092
1997-12-19,0.123066036810335,0.021267817868038192,1.5843643671838198,0.2754799698489432,0.040751665971626,0.00024657590214674264
1997-12-22,0.125272957711415,0.020610395749158164,1.58388033350721,0.26263675714138096,0.040751291867486208,0.00024657876647009556
1997-12-23,0.125874132239148,0.020414694599011916,1.58307442181996,0.2590756377899498,0.040755854239770816,0.00024648394366991248
1997-12-24,0.125818862749008,0.020328561616809824,1.58260913227571,0.25825160435385912,0.04075701686281872,0.0002464656549567194
1997-12-26,0.12685801707484002,0.020386699914206132,1.58270306781735,0.25684189396340716,0.040759258354280872,0.0002464063398904312
1997-12-29,0.127466241801771,0.020648919814848108,1.58351612728035,0.25893606604242064,0.040750648968512976,0.0002465055979007796
1997-12-30,0.124673083949705,0.020737658313740848,1.58419057272572,0.2659710482481148,0.040752198072523376,0.00024648479995545792
1997-12-31,0.125016580084368,0.019022615351024756,1.58536323333703,0.24368220948432116,0.040757518657694488,0.00024647054223938912
1998-01-02,0.12689401718492598,0.019235758258297532,1.58514352016988,0.24274705833443048,0.0407525691309966,0.00024641740195862096
1998-01-05,0.124828949111038,0.020134538686364036,1.5855801983984,0.25776993157646416,0.040766301579965016,0.00024604039470370108
1998-01-06,0.127568527536261,0.019824567652432964,1.58485408586327,0.24865268060987572,0.040767447505180392,0.00024603203307147304
1998-01-07,0.12744180903396902,0.020353176169954044,1.58493817944357,0.2552649288175492,0.04077059036087204,0.0002459724276665914
1998-01-08,0.128026510103427,0.020683147931918256,1.58456154007188,0.2581990519813196,0.040772674210142376,0.0002459366693403386
1998-01-09,0.128518506558776,0.020880136017886596,1.58386042976876,0.25959999100628488,0.040774647137228376,0.00024590384625727828
1998-01-12,0.12919338978866802,0.020524658338373796,1.58378300981059,0.2538778929386118,0.040776857814339288,0.0002458969803219584
1998-01-13,0.130595578976621,0.020370771485534884,1.58415380247357,0.24931308245229876,0.04077273144734788,0.00024590782667761912
1998-01-14,0.131918578027446,0.0203105760884945,1.58399062622754,0.24618782858932376,0.040778769953144624,0.00024587829856449748
1998-01-15,0.13265242993651,0.020768756830660104,1.58380347014201,0.25025096359497884,0.040787355777859592,0.00024580716733211764
1998-01-16,0.124562179540027,0.020972065799367128,1.58641124665933,0.26831198641364324,0.040792793360180848,0.00024573214513375472
1998-01-20,0.124800035876483,0.020779568669296736,1.58602214728258,0.26546962492942544,0.04079044882175764,0.00024569491146866072
1998-01-21,0.12639883597593602,0.020579740540260512,1.58535768403668,0.25980218804948512,0.040798196255386048,0.00024561509390207408
1998-01-22,0.126094100035749,0.019263784058648536,1.58539418435401,0.24452229360188868,0.04080385348631036,0.00024554643530071104
1998-01-23,0.12991025176194402,0.01789398519139316,1.58451805653289,0.22155957357223808,0.040803166113817376,0.00024555051938092016
1998-01-26,0.12867832365325598,0.019149904721397872,1.5847414833748,0.2385656047524428,0.040806166750374144,0.00024549088957009716
1998-01-27,0.13047319506966102,0.019302523480059644,1.58439887054845,0.23720714465675684,0.040805615094762528,0.00024550316036154896
1998-01-28,0.12833351110459202,0.020029135312203272,1.58500392922574,0.24965077877548368,0.040808622512937976,0.00024544810965316836
1998-01-29,0.126916488394867,0.020729104931448184,1.58540654638488,0.2606784076067938,0.04080896390912012,0.0002454413533549446
1998-01-30,0.12795150728649702,0.019901186029973176,1.58460792979154,0.24899191519826124,0.040808468136985096,0.00024545210543269828
1998-02-02,0.126604081811679,0.020409029802008436,1.58491109963703,0.25767088581175888,0.04080573450819612,0.00024551214461302852
1998-02-03,0.12543995142762098,0.020852403668015488,1.5851481685698098,0.26534869704504584,0.04080313504115288,0.00024558467473768848
1998-02-04,0.124591480253574,0.021071487245953868,1.58551175038524,0.26967170734326668,0.040801225865712424,0.00024563591967544292
1998-02-05,0.125343276112664,0.020775921908587548,1.5855075551723,0.26430657900045008,0.040798773305410936,0.00024570079546607292
1998-02-06,0.123895747491968,0.02056353437172038,1.58620395450432,0.26461858213369784,0.040794583490270016,0.00024582225824455992
1998-02-09,0.124298696045806,0.02015508848530956,1.5861481769052498,0.25883211244118136,0.0407912853020528,0.00024590433848925488
1998-02-10,0.122710139746257,0.02021073049473102,1.58673060381912,0.26282560688302608,0.040785643401868552,0.00024604263464832084
1998-02-11,0.120669411966305,0.020171310562021324,1.58742215499154,0.26679797621092984,0.04077841481821232,0.00024617509444329684
1998-02-12,0.118032766330911,0.020385291533408592,1.58812391056187,0.27550898342652556,0.040775148131490832,0.00024627440898284228
1998-02-13,0.118067807093081,0.020111655825269128,1.58855365849984,0.27176867203583316,0.040768617082050168,0.00024640993888198216
1998-02-17,0.118593022942369,0.019913800970411928,1.58811942256908,0.26802309733684764,0.040732757584542648,0.00024506736271616024
1998-02-18,0.116396575489995,0.020012795664250028,1.58911495938987,0.2742483891222776,0.040725661062216968,0.00024525767910806512
1998-02-19,0.114741239195425,0.019857330297494184,1.58970848989893,0.27624193887695368,0.040722735676274552,0.00024532839361993928
1998-02-20,0.111885581630018,0.020180276265842524,1.5902275676933,0.28759509107166592,0.040716239930373768,0.00024548409002296516
1998-02-23,0.109443328588849,0.020195716670488028,1.5909388293864898,0.29441159035873256,0.0407087711612126,0.00024558402561050936
1998-02-24,0.116813573622433,0.019610527023880252,1.59458712635373,0.26835192899968564,0.040693989002029448,0.00024564640051297036
1998-02-25,0.113414798557655,0.019649139445504336,1.59458970630168,0.27671004477487536,0.040643448178976936,0.00024249035133505548
1998-02-26,0.111353906581531,0.019534318606755364,1.59449033523459,0.28029897560406524,0.040642402549228376,0.00024252723563297308
1998-02-27,0.108953576983754,0.018899530662726552,1.59433734134474,0.27723660969208096,0.040634416006744816,0.00024272628357245784
1998-03-02,0.108890228383849,0.01869320327942854,1.59325856747504,0.27453427684060768,0.04061873931061688,0.00024287949801289832
1998-03-03,0.107832620951993,0.018665498809840368,1.59350117301829,0.27682008094820376,0.040612217685885056,0.00024308931207512356
1998-03-04,0.107893104966212,0.018447919181380876,1.59464391689218,0.27362921757694604,0.040603822322703224,0.00024333294501789524
1998-03-05,0.109181605462766,0.01846381592400688,1.59269056601397,0.27064448818410032,0.040594780974844424,0.00024356466708534064
1998-03-06,0.108247371178128,0.018927417693394424,1.59331564659142,0.27940405296613552,0.040587185055997168,0.00024375176586409268
1998-03-09,0.109463500806484,0.018882508349586576,1.5915382591878,0.27581283660160044,0.040588205732561216,0.00024373399516644628
1998-03-10,0.108664705992907,0.018929978746706556,1.59248191569538,0.27842657922928672,0.040585087167723544,0.00024377081772018808
1998-03-11,0.108304705624899,0.018829701124144628,1.59252973300115,0.27794276428610392,0.040584313309274744,0.00024378572343080448
1998-03-12,0.10703922203931,0.01869693171114334,1.59351103052403,0.27930141510151712,0.040581530805104456,0.00024384057946065992
1998-03-13,0.106928089253006,0.018617585763429932,1.59339693646412,0.27845328935982844,0.040580262940950824,0.00024386783202939904
1998-03-16,0.105783370415162,0.018438074897050036,1.59441212229181,0.27897356849670136,0.040576071245197288,0.00024395790262479928
1998-03-17,0.105337973172878,0.018427970887355316,1.59395130551917,0.27989729314584816,0.04056662764969776,0.00024409063925353936
1998-03-18,0.105083112414909,0.018222784892633912,1.5950547509656098,0.27753381944033468,0.040557045760233928,0.00024427823140298796
1998-03-19,0.103919347481573,0.018151688580824584,1.59611503555969,0.27958872807120548,0.040531064109599736,0.00024399003022178156
1998-03-20,0.106649192003521,0.018092832550532104,1.5971060090462502,0.27173619569190356,0.040525478528563136,0.00024413999323443696
1998-03-23,0.108258291375416,0.018335854062164888,1.59660908966865,0.27147448210922564,0.040509741185885352,0.00024415556449197864
1998-03-24,0.106398597471736,0.01807458232078132,1.59433666368111,0.27227990369514944,0.040506968622827712,0.00024420635271348104
1998-03-25,0.107222314772227,0.018222419081938004,1.59480379648373,0.27219673616123856,0.0404983875967448,0.00024422054345509408
1998-03-26,0.106601952677076,0.01830297987272854,1.59405336102453,0.27507143180595488,0.040500694871118856,0.0002442234393138802
1998-03-27,0.10613813284823,0.018335945156231784,1.59359161690187,0.27678843947048764,0.040503716767667088,0.0002442096151124358
1998-03-30,0.104758526622483,0.01833532387143706,1.59269085386627,0.2804715500162156,0.04050674613593352,0.00024420004877489576
1998-03-31,0.104187301532764,0.018265079160504032,1.59246271322165,0.28102483250588688,0.040511554173236008,0.00024418479041968528
1998-04-01,0.104276637418434,0.0181717993869127,1.59175398602332,0.27915017794630964,0.040514075870761984,0.00024416156874997664
1998-04-02,0.105270475288624,0.018233643539875512,1.59143240045979,0.27717040194333304,0.040510287375022312,0.00024418328707190712
1998-04-03,0.105227668540705,0.018066541147118852,1.59256050484829,0.27488445034473212,0.04050689183345516,0.00024420224350017136
1998-04-06,0.105444351706478,0.018062938983859368,1.59341227542183,0.2744126182516664,0.040495988522532408,0.0002441365000272938
1998-04-07,0.104378190760419,0.018179560752609936,1.5927920564390098,0.27918241057652216,0.040490474629415008,0.00024415076386598528
1998-04-08,0.104171788274638,0.017826100375933354,1.59164755436971,0.27420911457735704,0.040491679756740896,0.0002441369343300848
1998-04-09,0.105342700802244,0.017858004064868218,1.59119291416518,0.27161033279704156,0.040480705274635576,0.000244100840077754
1998-04-13,0.104727480891675,0.01795443062361024,1.59059274501252,0.27455557387066172,0.040483376375885848,0.00024406372202563692
1998-04-14,0.104716059529609,0.017883656962973882,1.59297266883476,0.27355362455771288,0.040484998218048464,0.0002440473915666208
1998-04-15,0.104789095406204,0.017950792981498754,1.59259208063492,0.27427219818128,0.040482857612618088,0.00024405988887397856
1998-04-16,0.104705734769175,0.01798644609829871,1.59091089660361,0.27502192231459256,0.040484596701735624,0.00024403584449743956
1998-04-17,0.105255874774864,0.018034947771865544,1.59109873946478,0.27427871938602328,0.040484567704051912,0.00024403617731297628
1998-04-20,0.104953188980743,0.01801774215462496,1.59189825570795,0.27476043417375336,0.040485699359504336,0.00024402193018110668
1998-04-21,0.104847296323084,0.018009828384231902,1.59186488411921,0.2748770705052322,0.04048367462325328,0.000244049033323922
1998-04-22,0.104430178339232,0.018034581161915004,1.59203981247512,0.27626702048253952,0.040481604570579296,0.00024408784268139988
1998-04-23,0.104832023909899,0.018027817044833632,1.59261404187681,0.27520260255305364,0.040478960972650208,0.00024413279834673708
1998-04-24,0.104657544721854,0.018068542937722264,1.59083489230574,0.27628832089744544,0.04046813654635548,0.00024405100870050248
1998-04-27,0.102120761738936,0.018191633879929808,1.58944339305739,0.285043720495129,0.040470755272547936,0.00024405449183093552
1998-04-28,0.102962991821702,0.018212686282222432,1.59046712253441,0.28309989485479776,0.040492769320455736,0.00024474939404572916
1998-04-29,0.103334841584823,0.018204292942308792,1.59096250144754,0.28211292719210896,0.040506964303825176,0.00024523858863645196
1998-04-30,0.102931684971199,0.01823990579854,1.59127772676333,0.28390962367757544,0.040520688422333312,0.00024553018446443996
1998-05-01,0.103772300983729,0.018354099697423204,1.59050852826267,0.28313047006468328,0.040534851477898776,0.00024567049303097724
1998-05-04,0.103620331252921,0.018340044165020276,1.5911184843572602,0.2833730631565548,0.040536379850171656,0.00024574052026952036
1998-05-05,0.103598893358194,0.01830887303791368,1.59038147070434,0.28286901900163904,0.040549239366107128,0.00024596699112452368
1998-05-06,0.102846273990406,0.018273117273383972,1.5900336776619902,0.28440826896689784,0.040563128401954712,0.0002461545542470726
1998-05-07,0.103027558006101,0.018287329438993776,1.59096041911061,0.28439504748344596,0.040575357791670856,0.0002463463177660864
1998-05-08,0.103342384870425,0.018093440625965568,1.5919850682921,0.28066835461807164,0.040575477287155784,0.00024634883657059392
1998-05-11,0.104523259591455,0.01807752433306124,1.59011959904032,0.27690694698481728,0.040592856622014256,0.0002466061786675192
1998-05-12,0.104956317891116,0.018186203011238312,1.5894889739509598,0.27727624144444064,0.040592474549159872,0.00024659156846318292
1998-05-13,0.105996276759518,0.018429462864381512,1.58841700037517,0.2778432816418618,0.04060507199685252,0.00024656971086851516
1998-05-14,0.104740378587828,0.018374087856422924,1.58973674109516,0.28039768615526068,0.040610888162564704,0.0002465746875398034
1998-05-15,0.104288332803133,0.0182932382437776,1.59054718138379,0.2806088179451912,0.040615970484963776,0.000246579076885211
1998-05-18,0.104221078510787,0.018256380563902016,1.59069179062021,0.28032053549989216,0.040617189619013744,0.0002465863094808046
1998-05-19,0.104051688708589,0.01822913245078228,1.59192595081318,0.28047430087698812,0.040619983742411864,0.00024657787030683288
1998-05-20,0.103760784445806,0.018200693915861208,1.59095051121108,0.2806008609534588,0.040623370102292152,0.0002465658606466866
1998-05-21,0.10346364005527,0.018118240970906268,1.59334026697597,0.28047067169544264,0.040623492044471504,0.00024656544527042076
1998-05-22,0.103743852914385,0.01814519700953828,1.59602390252562,0.2805158219114728,0.040616095524946496,0.000246521833762348
1998-05-26,0.105308711231375,0.017845034403749756,1.59288273530182,0.27161446196347676,0.040617316149266776,0.00024651808357339392
1998-05-27,0.105195206999023,0.017839442652792362,1.5918022988364,0.27183482247890596,0.040629328070178208,0.0002466863780931218
1998-05-28,0.105232709913746,0.017817201678980782,1.59228419956004,0.27156008837035988,0.04063916062100868,0.00024671523812245784
1998-05-29,0.104904132630685,0.017797577249873866,1.59163027885256,0.27223995220222324,0.040651152459900888,0.00024680214507567176
1998-06-01,0.104945786693639,0.017634056917645754,1.59050789922329,0.26952990693367952,0.040663533575351968,0.00024682780360326736
1998-06-02,0.10595383138555,0.017723810663081158,1.58981743175427,0.2680724284285968,0.04066708184373312,0.00024688761788510456
1998-06-03,0.106423178607095,0.01781323874071385,1.5889286174336298,0.26818489163311692,0.040673260773646152,0.00024693765251026116
1998-06-04,0.107095099789908,0.017830775210440096,1.5890913338013,0.26676624703722796,0.040682836111526984,0.00024684184225672412
1998-06-05,0.111093413342031,0.018353540645414468,1.58693489646348,0.26401481948407984,0.040692300636985336,0.00024675598082096148
1998-06-08,0.108430231240858,0.01800681795567443,1.58861532124152,0.26580869201198004,0.040697650662493416,0.00024678493892552832
1998-06-09,0.109117619512136,0.01827469923591222,1.58800636614934,0.26781452889042616,0.040704429590313336,0.00024675647821793016
1998-06-10,0.108733312513785,0.018335506406863204,1.58797748283177,0.26964086012568844,0.04071210401073388,0.00024667251255452932
1998-06-11,0.10827117008897,0.018264743923791228,1.58716600876498,0.26980363859132656,0.040720187439624152,0.00024660563934174528
1998-06-12,0.109507312311776,0.01860084074133514,1.58625174977599,0.2712098388825316,0.040731567296372808,0.00024656425068050656
1998-06-15,0.107580069717692,0.01829989152989754,1.5862877757820998,0.27180200563045388,0.040741164845270952,0.00024661473651629932
1998-06-16,0.107562600808379,0.018088173297920484,1.5884089562733398,0.269088685905136,0.040753174541852872,0.00024695697283037756
1998-06-17,0.108871978898105,0.018185284620187312,1.5869957567776,0.26660360139982876,0.040763811247199096,0.0002471164880961314
1998-06-18,0.109376730571319,0.018259516908930044,1.58620929047168,0.2663845238563514,0.040773897570208184,0.0002472623217645826
1998-06-19,0.110349707557377,0.018502143173388824,1.58503813870234,0.26714514032238768,0.040786825198481368,0.00024724258723905796
1998-06-22,0.10946788672608,0.018426301723117556,1.58585286610615,0.26847438526348572,0.040796594394274736,0.00024720848425913676
1998-06-23,0.108673371069301,0.018157678557548636,1.58821683801535,0.26686262126977,0.040803223802617336,0.00024714461165695864
1998-06-24,0.110823739244863,0.018450805411664792,1.58341191134509,0.264543921604058,0.040808346944722376,0.00024715325417182248
1998-06-25,0.109707502505327,0.018311215047658988,1.5849146595808402,0.26567658852658216,0.040811141939933568,0.00024715330364895068
1998-06-26,0.108393205774508,0.018083742646581912,1.58710651870917,0.26597017710927508,0.040815520601168072,0.00024709821456186924
1998-06-29,0.107936736565611,0.018128122149491908,1.58785898420732,0.26790582935448772,0.040816667207575912,0.00024709011431687156
1998-06-30,0.107433011559199,0.018154258596615224,1.58859644411592,0.26971958464810136,0.040819283183598528,0.00024704593101578116
1998-07-01,0.106217841894041,0.01803076172165352,1.59053810331966,0.27113397491712228,0.040818756541177408,0.00024705676729732328
1998-07-02,0.105259599073263,0.01796390461675234,1.58917622444275,0.27231295202088164,0.040821555822201896,0.00024702633092283216
1998-07-06,0.10542739153651,0.017849888785631714,1.58980844613629,0.27045628262774872,0.040822928831405824,0.00024701418878603156
1998-07-07,0.104885929861642,0.017790363295401124,1.59112365300907,0.27119877898998364,0.040825643510630736,0.00024697179696061204
1998-07-08,0.106681318269501,0.017883216414547852,1.59380572957825,0.26803266399862092,0.040822448429927496,0.00024700195976063432
1998-07-09,0.105049733597408,0.017407083334190498,1.59046917300591,0.26450329631228616,0.040814343335543024,0.00024696956518002152
1998-07-10,0.103240033365269,0.017299836918732402,1.58647150021273,0.2675800801179148,0.040812296884225608,0.00024699627681745132
1998-07-13,0.102887686295783,0.017238681614673234,1.5880279918956698,0.26788258266160036,0.04081134017365336,0.00024701365851315976
1998-07-14,0.102140193423462,0.017214875467618882,1.5899635407075202,0.2696002843039166,0.040809264011523672,0.00024705896357744156
1998-07-15,0.101735663665723,0.016952994449149044,1.59085834925623,0.26640273011744564,0.04080601243477224,0.00024712377316564388
1998-07-16,0.100554138419942,0.017114956613207226,1.59260831218869,0.27237321020047128,0.040799019750745336,0.00024725367909899564
1998-07-17,0.099193503365379504,0.017251970981714732,1.59427861145481,0.2785407190516712,0.04079673271580236,0.0002473097825633194
1998-07-20,0.101597478191493,0.01698355676737445,1.5951067876451,0.2677252109261048,0.040795211922555144,0.0002473373226348902
1998-07-21,0.105708315113852,0.017485366891208532,1.59402999436011,0.26470393172201272,0.04079394104499312,0.00024734635879910704
1998-07-22,0.106697655554329,0.017601616387083754,1.59516297369806,0.26440465426086024,0.04080302857543116,0.0002473905988374988
1998-07-23,0.107100914577096,0.018231524648754188,1.59533353521922,0.27301026136768952,0.040812309861092816,0.0002474669009087526
1998-07-24,0.105614854617047,0.017814550705802228,1.5935305595334802,0.27029062990420068,0.040828280050777888,0.00024775171349531972
1998-07-27,0.104924176310278,0.01783413408680204,1.59302827810738,0.27247802523884912,0.040839981395521024,0.00024793562090069452
1998-07-28,0.103350873198072,0.017941821338351892,1.59227866611075,0.27827317722894972,0.040854258817387872,0.00024806078192299828
1998-07-29,0.102856309764253,0.017923281295848258,1.59130000358167,0.27927856619827028,0.040871100875299512,0.00024828217246754848
1998-07-30,0.10412803563812,0.017927483006265344,1.5928588763716,0.27597187281696144,0.040882290887690336,0.000248345057358348
1998-07-31,0.102978146176006,0.017934489641948894,1.5918025345948298,0.27911739969538328,0.040896355378477824,0.00024850230357506644
1998-08-03,0.101972322845525,0.017882969379403316,1.59163410958308,0.28115293683393376,0.04091502708464908,0.00024882268707107516
1998-08-04,0.098570157190029808,0.01804709308860778,1.58991407284891,0.29335074095772164,0.04093654671717988,0.00024947962170610112
1998-08-05,0.098385105749747808,0.017838533340041218,1.58999712224954,0.29048096875454112,0.04096962752611504,0.00025201385534828396
1998-08-06,0.098363889654426704,0.017747156027038704,1.5898494077090798,0.28889668785310508,0.041004893262697848,0.00025344401909225768
1998-08-07,0.097716072668038192,0.017713778831362996,1.58993867038764,0.29015538724182444,0.041031623441904136,0.00025426488643494648
1998-08-10,0.0982072340169476,0.01768559057603138,1.5917445973464698,0.2883864862971578,0.041055924638113616,0.00025501451259261216
1998-08-11,0.095502502835886912,0.017578221110207952,1.58963574048059,0.2947300158885422,0.041061277115961488,0.00025546257489486616
1998-08-12,0.097729651908288192,0.017436792361474354,1.59292962382187,0.28591868814598364,0.04108827808137284,0.00025681654346403672
1998-08-13,0.096086646157680304,0.017411585706952326,1.5914244864242,0.2903465297405592,0.041115632446610376,0.00025819963801287424
1998-08-14,0.093103966535023392,0.017485629520987432,1.58990312734099,0.30101259694236676,0.041152872870440088,0.00025994603860962392
1998-08-17,0.093741336692224608,0.017368979739975722,1.5899868900394,0.29679879298726004,0.041191952955106872,0.00026268463036902244
1998-08-18,0.095308952294706592,0.017359202649054336,1.59066180295328,0.29178705364390488,0.0412279919410076,0.00026427044043520968
1998-08-19,0.0948341126114292,0.017182127299639148,1.58950636366162,0.29017792578975944,0.041263123641171512,0.00026576492417503336
1998-08-20,0.0944959956390132,0.017061074315839032,1.58777326359209,0.289206366539838,0.041290809140205224,0.00026701040999250704
1998-08-21,0.094085447044324896,0.01722839291699025,1.58534097447562,0.29328097012783344,0.041321580035477896,0.00026837972339934816
1998-08-24,0.0928928295191268,0.017144960692988626,1.5864023109410602,0.29536455435271112,0.04135753293771808,0.0002699206746564796
1998-08-25,0.093289247762784896,0.01709586360227303,1.58587384669662,0.29301992183166564,0.04138684921155204,0.00027083637744793732
1998-08-26,0.091871616203441008,0.017109555781468386,1.5855003448026498,0.29773976665646896,0.041413697711700512,0.00027142728660297084
1998-08-27,0.092861503702224496,0.017168407578221884,1.58174581837667,0.29627534685127012,0.041450005656794512,0.0002728371582577398
1998-08-28,0.089828486017078912,0.017212951232104694,1.58258651618495,0.30683072013515152,0.041505026095999448,0.00027852463669173296
1998-08-31,0.0879242800911176,0.017505261646309622,1.58121823624869,0.31870947244153276,0.041571562638293432,0.0002844661442939176
1998-09-01,0.092773036778353088,0.017580995416707778,1.58206132503423,0.3029561951440982,0.041635516142230064,0.00028967485574224852
1998-09-02,0.093364131434235296,0.017661746818951912,1.58027845186536,0.30192242112446332,0.041703178588171544,0.00029539915561428152
1998-09-03,0.090279446226840704,0.017738590209508894,1.58081471857357,0.3138063281423092,0.041769260819401936,0.00030107071010404976
1998-09-04,0.087560509761922304,0.017560785002255594,1.58140970263849,0.32067080164572444,0.041837992186744968,0.00030785861352727384
1998-09-08,0.089213884344613808,0.017313947984147274,1.58347228602489,0.31015297987826544,0.041890628994430928,0.00031244352296316996
1998-09-09,0.0880609699207436,0.017275070845677424,1.58150017216414,0.313529332899616,0.04195038541512364,0.00031677685129197956
1998-09-10,0.086059589361500192,0.017537669480559674,1.58169224816491,0.3256887671451506,0.04201277017155136,0.0003216120494656536
1998-09-11,0.085756955562950288,0.017335338834572628,1.58184464796162,0.32292402922806972,0.042081100726702688,0.00032711234980846324
1998-09-14,0.087474863538130192,0.017098115592752674,1.58370921636933,0.312171653158131,0.04213531082512108,0.00033037862294945892
1998-09-15,0.087750777682366896,0.016959359137334744,1.58345192895764,0.30863870700020408,0.04217779544304604,0.00033319572486233556
1998-09-16,0.087614906511959696,0.016792033872770358,1.58381927555751,0.30599096295035392,0.042222915802640632,0.00033509414470916648
1998-09-17,0.086369444187504,0.016841500623138512,1.5829416277819802,0.31128344079420756,0.04226588087460904,0.00033667149084978128
1998-09-18,0.085621059204519712,0.016647724517110114,1.58336233164926,0.31035206840758452,0.042303893579682816,0.0003381071900291996
1998-09-21,0.0856571309272768,0.016553704041454738,1.58410450231843,0.30840019583096036,0.04233616931326144,0.0003391010554510762
1998-09-22,0.086336323783845904,0.01636896437721613,1.58518821113328,0.30246604094779116,0.042340438453048728,0.00033932014831403656
1998-09-23,0.088390362012543296,0.01650717377450137,1.58695838322449,0.29813714427740956,0.042356463754915048,0.00033960688102568024
1998-09-24,0.089313131762636896,0.01665690001588761,1.58765223895586,0.29771971184486436,0.04237767475851148,0.00034021825750050652
1998-09-25,0.087297687379752,0.016349587902298786,1.58431758351221,0.29871068286632744,0.042391678109299464,0.00034071708554509696
1998-09-28,0.0884510690987456,0.016194246926171538,1.58618646586411,0.29178185960255776,0.04239165925435284,0.00034071625417229688
1998-09-29,0.0890078362706428,0.016348278424644932,1.58703645012431,0.2931141735907218,0.042400126007960064,0.00034089857885397736
1998-09-30,0.0876262559592436,0.016530907124720968,1.58485049591218,0.30116783750222052,0.042419784943541544,0.00034108348297047536
1998-10-01,0.086302501476351408,0.016550455632657238,1.58387842260562,0.30617503871693052,0.04244721056980808,0.00034164950180663256
1998-10-02,0.086693818193256192,0.016444762627137986,1.58356877670964,0.30278428236234012,0.0424723662383516,0.00034199690819248228
1998-10-05,0.087331899402620704,0.016426956619765162,1.58569488848082,0.30039705496416868,0.04249512880538256,0.00034240728586494952
1998-10-06,0.086456861703531696,0.016322485072709364,1.58421457005357,0.30140027568509976,0.042503293227488824,0.0003426646273207132
1998-10-07,0.085784778375325696,0.01636084205155958,1.58382407616608,0.30456454432912416,0.04252369463194808,0.00034285645301197152
1998-10-08,0.0843777050729936,0.016373069759754776,1.58198197342093,0.30990136618345344,0.042545252053894064,0.0003430376651912352
1998-10-09,0.085795214641056208,0.016284432833420102,1.58308795738403,0.3030150703945058,0.042562243150316528,0.00034314501852116344
1998-10-12,0.086559599887544992,0.016228337589402716,1.58493385943371,0.29932820404176436,0.042579978630842008,0.00034320533976370612
1998-10-13,0.086190878868512096,0.016192736359992754,1.5843866633664002,0.29987819475263348,0.042589059062715216,0.00034330694495252416
1998-10-14,0.086659337231479792,0.01617060036087294,1.58576443738464,0.29787082393778712,0.042600516664473704,0.00034327486123477396
1998-10-15,0.090215955714399904,0.01643879144167271,1.5916043208600502,0.29175016608195468,0.042600442626317712,0.00034327452563802396
